Date,AAPL,ABBV,ABT,ADBE,AMD,AMZN,AVGO,AXP,BAC,BLK,BMY,C,COP,COST,CRM,CSCO,CVX,DHR,EOG,GS,HAL,HD,INTC,JNJ,JPM,KO,LLY,MCD,MPC,MRK,MS,MSFT,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,PSX,SBUX,SLB,SPGI,TMO,UNH,V,VLO,WFC,WMT,XOM
2015-01-20,0.025757378237319717,-0.016888836202511137,-0.00606844116007077,-0.003345956809311379,-0.06276154342405171,-0.004471320197683593,0.010113873619384872,0.014179727457642954,-0.007802346146551287,-0.004252049437217464,0.002246691183154015,-0.007351475200586877,0.0017435994050136738,-0.002433066551150609,0.011476048074629208,0.014089366288586147,0.012842618156961194,0.005209271309882135,-0.010851624108231261,-0.009027752785345733,0.01788886414759827,-0.008355919977573345,-0.00987636183876417,-0.026431717174422942,-0.003933735951255568,0.014813469817954505,0.019100925341549724,-0.007541756909721253,0.0368748012683251,-0.006663412667769153,-0.004012283366721214,0.0032442051828540652,0.0066673510961603455,0.003005907458272672,0.00896339824654424,-0.0006401730686148577,0.002261269754688433,0.0091462453181399,-0.0006571330658123875,0.0458658003584973,0.007566865774593312,-0.010451027694832637,0.002093429509746114,-0.0003991024763196904,-0.0014180115388607861,0.007413505799298781,0.024449702113425786,0.006971316573632702,-0.0009216789268714498,-0.00032962884553666694
2015-01-21,0.007634350956091662,-0.011820243430837651,-0.0036180772467089284,0.0006994412260732386,0.0937500166307601,0.0269831443733215,0.004863430170833016,0.004698656751315644,0.009829089429690407,0.008396363051645928,-0.008006189713069545,0.010156733567164844,0.0213642971528063,-0.001721916041762972,0.007331094374622982,-0.00819344162924085,0.01587302144867131,0.0034951646461727215,0.013545613627417907,0.008654779350458552,0.021591967119664268,0.002711893214620842,0.010806444313427255,0.006021999605077433,0.0032311547566208354,0.0046337687677486805,0.002914990739691703,-0.005065969979794693,0.00659063141861127,-0.007187443495830781,-0.000575951855810386,-0.010131665429750525,-0.0010681279940113475,0.013986046564209653,-0.009339682311137576,0.015767047973690884,-0.0011277510433528315,-0.013896989772618995,0.002032138396866001,0.041339044074289344,0.0008622061331879927,0.021495795562391118,-0.002858594877602205,0.0009581527208939455,0.035031079115773744,0.0017129946284071274,0.014620231577856524,0.0019229638971152152,-0.0005772651507790494,0.008563175657519295
2015-01-22,0.02601551684322212,0.004465759531738556,0.009758877598599724,0.0271177301730392,0.008163257362146625,0.043969695198313286,-0.0017084054098444046,-0.03764128053162108,0.04412761227348816,0.0323032949374773,0.0022599260984268454,0.03833232618185356,0.011775705673047643,0.015308253726570742,0.005025140121003968,0.02370693835040072,0.007026434594465503,0.014893440486836163,-0.0019884164419429196,0.027603448598370273,0.0031948474964991203,0.024534142320897345,0.011787338873725961,0.018253046647017435,0.030416772702273276,0.009686395048627228,0.003045182237526367,0.006088161049060625,0.03730655159383134,0.0069178216052903085,0.023035109976272894,0.02635035008695641,0.025024041450915302,0.017241403602702432,0.012876462348392792,-0.004795677840024437,0.01540026033553854,0.0052082336685714825,0.009809263175257987,0.016000013996731788,0.017837101445841608,-0.0008514945566653331,0.010804709130452173,0.01308253400995274,0.04143805497956898,0.001243906063157496,0.01716427870116899,0.032054039605445395,0.01916026291855566,0.010884732296399857
2015-01-23,0.005160176830515395,-0.008733120286227525,-0.014160405040610335,0.007893225029438344,-0.008097158176053498,0.006670557333399607,0.016920203021509872,-0.0028443721201872885,-0.022374314892082414,-0.015715638178845026,-0.0003223869043488259,-0.019164921868086604,-0.009954329960427999,0.00552124005621768,0.010689614509318046,-0.010175590365118392,-0.019004573051216944,-0.004260381432584448,0.004758664864044526,-0.008514590977765968,0.004164715644967787,-0.006599673033498177,-0.012463108753555718,-0.01503402950037891,-0.0158008362743971,-0.010735722926565994,-0.004554034660809503,-0.014633115686643494,0.037989712745414295,-0.0015975890615823607,-0.010695461406238893,0.00106059882057985,0.0032342969328342797,0.0029055885170206075,0.0031787810675267814,-0.0001268173469810563,-0.0037414223510431333,-0.010972168251932701,-0.01680833404817228,0.01797627719314554,0.06623179808336133,-0.0017043125221050115,0.001527083970898957,-0.016771983230503662,-0.01624957734373922,0.0026783543738446713,0.04500022483911681,-0.009484947829905943,0.0023779158933900924,-0.021320138980821524
2015-01-26,0.0010618473030314934,0.006407482746375592,0.006612468931234572,-0.017823382910320484,0.065306058897173,-0.008739099022464725,-0.0023368022884791007,-0.009865901463572246,0.007628819748858762,0.006392271620737189,0.006283249323194129,0.005553714365660989,0.018097468069578238,0.006054129245461892,0.019788525681939007,-0.008507585427234288,0.018998225530220347,-0.005704961592191582,0.016962150176795587,-0.0003876685119037493,0.011466118220208488,0.009395529877294528,-0.01755820394765295,0.0005869039733861214,0.001587428251714984,-0.007157336874159648,-0.000277556829777037,0.012394132032901739,0.01181793116889529,0.005280597871450077,-0.0011376125975066653,-0.003603263526434475,0.00197569944275533,-0.004345785820503156,-0.006562804467374228,0.01864335833164743,0.0016242525763825455,0.010785623961300228,-0.005550867697242667,-0.0017511749847901603,-0.0011334900687538507,0.020488331654171965,0.0042475930724377164,0.006166396531273044,-0.0034818157919951354,-0.006814154835282027,0.020534584395658806,0.006008262766301176,0.0013556999547379434,0.009571908112572913
2015-01-27,-0.03501278535360619,0.00429706635283722,-0.010645847586811197,-0.01759690427396088,0.03448281846945678,-0.009397415550576715,-0.018176967649709663,-0.010804105106406392,-0.013880202738143832,-0.016536602712324933,-0.007524858765550202,-0.011863534333582115,-0.004253793230864833,-0.013434670693875161,-0.033288630531211005,-0.03825535842398897,-0.005694399202184175,0.011714162092343106,0.007256918022497283,-0.021782828659229647,0.000964455592220137,-0.01128238171915319,-0.04523872334694479,-0.0016626534711733365,-0.010040228061859002,-0.014186207752467817,-0.005269350163299991,-0.012132340211410186,0.005556088918689417,-0.004138849115690402,-0.01281715955072349,-0.09253338897205798,-0.01920054637607993,-0.04801169209395961,-0.01138969593812833,-0.011330134473744091,-0.01996140308556016,-0.00609746329446792,-0.034494453556843885,0.017543910189739886,0.00249631121197047,0.01039627381474939,-0.008893069728107661,-0.006048981833698508,-0.014335957024261492,-0.021595822891982586,0.0007817377196595032,-0.011384841616009833,-0.012411224078805794,-0.00882730586791769
2015-01-28,0.056532725228505276,-0.01980961513546975,-0.0061812973293489115,-0.01693253708333131,-0.025925900743168362,-0.009258304692531638,0.0020040506005722936,-0.00813120132983125,-0.027511113563950307,-0.01835083501074586,-0.010646617586584584,-0.024839523003549857,-0.04516334218093643,-0.009717310086334696,-0.024917976129437802,-0.003345586102206477,-0.04202819378978462,-0.021148560823553764,-0.0526882604518788,-0.01949085788122329,-0.04891562627320456,-0.003994051404695109,-0.011991800709334144,-0.005975016199589622,-0.025801128060319423,-0.011087499259636813,-0.010595827480711972,-0.008819906240700504,0.006878325174615396,-0.017742841924739294,-0.022858376173821582,-0.03445847231391008,-0.012592685697392358,-0.016301436831615557,-0.01635945889376078,-0.036645349322073306,-0.010339170901650485,-0.019938962504495783,-0.015493098154412577,-0.017672345167966896,-0.008715823599273809,-0.044943813941558775,-0.025713757715706276,-0.0043241805098780395,-0.014089735048014806,-0.018447045828615005,0.005464888354926867,-0.015292142738958403,-0.008111397135771359,-0.03298485784913341
2015-01-29,0.03113354419730019,0.020533437695960055,0.04261718833024242,0.019786468180049033,-0.007604645807912647,0.02589578261385017,0.014571143720371715,0.0033035268509180593,0.015131426134255443,0.005536061396659742,-0.0030981385637492975,0.011040046521392677,0.0038346281923695713,0.0073055141089322095,0.031055956085408898,0.015292743526765573,-0.006845845183275356,0.013035917212056658,0.009193831525681873,0.016989068881388292,0.002533547647755041,0.027496583284887466,0.01272949059738493,0.008869017524837597,0.016804125311851825,0.004293701331169908,0.01606329467842338,0.05057503015824194,0.008063911087112796,0.010415120490358198,0.0177668973671532,0.019907857677915697,0.01671829164161709,0.024339592786800424,0.00398208548031076,0.023660524055551857,0.003238390294483695,-0.003755457530634665,0.006106620350442515,0.03086155510195776,0.016900476049612978,0.014241390677443455,0.014038672780179562,0.02911374705164871,0.008575196885086234,0.006657040842264594,0.011065998076337236,0.01150310076013139,0.010366405482924668,-0.004206833873288018
2015-01-30,-0.01463438681093554,-0.043884664948330654,-0.01104786050675266,-0.021077640272127884,-0.015325656498372697,0.13711590504758542,-0.03426228809236487,-0.015975120020289335,-0.018146592074150147,-0.01853398577917653,-0.014229703385358894,-0.014069775119920691,0.00254729858325331,0.016709600578949768,-0.028399236998434163,-0.03122694703350415,-0.00456326185988154,-0.0184678448574781,0.0013498348620224476,-0.020342481326042328,0.010614381421585994,-0.02973389187323694,-0.03420070848342294,-0.021879279232997706,-0.023172512455305272,-0.022089848902036024,-0.0015252070996115696,-0.00889885178714711,0.028663280756402676,-0.029151326618223727,-0.016293128053307293,-0.03832462552575344,-0.027616688555794022,-0.02932262138658681,-0.022631625685412993,0.02158073618154832,-0.023430123362522037,-0.01822222429868703,-0.016108017075295966,-0.002269939886268668,-0.017069351017532042,0.005982701928537892,-0.009414294392710687,-0.02149089169920193,-0.02870483340249408,0.027862906688844724,0.015360646296476377,-0.01592074007882438,-0.031235783754701485,-0.0018268394764310303
2015-02-02,0.01254711679845455,0.0057995923844551545,0.010500664219654787,0.013974096610788411,0.038910562509224755,0.02803710563321249,-0.004470754979470248,0.0178458875008336,0.020462357768642025,0.020939552449549703,-0.0006635995952622986,0.016400606243461624,0.044299811891084895,0.021050283602064956,0.014703117421016154,0.01744420997514906,0.03442898726904242,0.016508447220806355,0.03919997934914843,0.017865040653116226,0.03800946941150918,9.554197866101788e-05,0.01846277614764258,0.006890383908362052,0.020044101000897818,0.010201453073626077,-0.004305330347595837,0.0007570874121702875,0.014580138257763942,0.009953239392062274,0.018041929394853273,0.021782553217435607,-0.0035776163549939843,0.0218751501822525,0.01885913333865763,0.0020000961204409418,0.01652829716663695,0.012800643976683013,0.009846647592493651,0.03526695902504717,0.00525533446483073,0.027308875934629828,0.009615268038687175,0.005430769403455882,0.009788176356718914,0.0016867514151968077,0.029500672937726735,0.017141982128791255,0.008590213750394149,0.02470807203601133
2015-02-03,0.00016864264108473748,0.015650556100752278,0.01326570780377545,0.011390768550715524,0.033707832059029164,-0.0025241873816378435,0.007615230757989533,0.019481433269635362,0.02781370447087328,0.015274207026646724,-0.006142948515722946,0.024308316523228513,0.029952734252875146,0.05308219890603971,0.023219288808213223,0.010808555612603188,0.03271706372154903,0.015285832184487091,0.040964106426708335,0.027066694564624294,0.04360370875038955,0.026908036106430222,0.0014857763016795644,0.01616541712767572,0.02253456667570286,0.0009618427658213413,-0.011159673434015804,0.01524135748656441,0.020012883111351742,0.0022999506208982723,0.018012988640210725,0.00775162312029809,0.015557537888401196,0.024974651900573352,0.008434767936774445,0.02482516448673322,0.009125701452027624,0.011690051328721474,0.009751004853340461,0.028571367158909178,0.009353632333059636,0.02882852609628639,0.040753389426004594,0.011438529436760048,0.004846562840407964,0.017428003257769387,-0.0011020065970492876,0.01211891724838643,0.005600118756835526,0.02980582735157644
2015-02-04,0.007669440022851859,-0.07688552327561315,-0.01440112243085978,0.005005570349235766,0.03260866466677248,0.0033007545975995978,0.015504171057172611,-0.0014336975046884692,-0.006293335494572783,-0.006148663210580829,-0.010357586776246208,-0.00981983167756173,-0.02760537305433719,0.014114018036564646,0.006483577082212033,-0.015855777649252056,-0.01077306642340048,-0.007998082503649528,-0.011628548863811594,-0.008100047343528538,-0.021467726099019147,0.01091033673822328,0.004184114308005249,-0.010735742284103789,-0.005994117775813379,0.0012009849643208614,-0.009451157349179451,0.0013844995094507428,0.003861545896241214,-0.032284469588197195,-0.007705467926551912,0.005769673592832314,-0.008676808815409776,0.002486125153434937,-0.014405315503096094,-0.015824762900428224,0.0041582501827657214,0.010396885289756241,-0.0018610740533105963,-0.006143037180428745,0.002372741501507347,-0.029053730645636766,0.00915077025335087,-0.00769659972745429,0.0010200735848244769,0.019631531894351406,-0.0016545616694771947,-0.0013184589160538662,0.005337146669038173,-0.008563510897731441
2015-02-05,0.007137552032258965,0.018977210368177344,0.010626473491323507,0.0113447663070394,0.16140352755775877,0.02505830029005307,0.013358312197858657,0.01339549909945359,0.011399669375194543,0.02292082975532872,0.01671159615778106,0.0028924281511721883,0.02580833131656801,-0.012125856420990844,0.004577062496341933,0.021356606647561005,0.00886009085142625,0.013516709650231107,0.010504915511414081,0.011130712671598264,0.02264639648984379,0.005349864428584983,0.010118923652242096,0.010852249235094646,0.006917196394194969,0.0026391279104107657,0.016946794382332042,0.0030830449650733893,0.011539851044908955,0.0020319589530082283,0.004601666689774131,0.014579141964314202,0.008644495495317095,0.01636931289868948,0.01744464877293983,0.015707992144213145,0.00010328491974087584,0.028687477183317656,0.010607514531213225,0.01061557054700546,0.010597922148275929,0.0162030432478808,0.010966050671461947,0.005461071881116553,0.008339421474201414,0.02608597971602089,0.013262024792785265,0.01206880777717556,0.007270818617063135,0.009840110818376324
2015-02-06,-0.008420996118391755,-0.01879623208956971,-0.003285836471437431,-0.007660705475828422,-0.08459213783388864,0.0010431267192869687,-0.013747271834851915,0.0033053210989011372,0.032561259001874676,0.010060406101763952,-0.009297854181075094,0.0123610084424699,-0.0011841145571730438,-0.0026156908417726,-0.001518692603645011,-0.0007338532815717169,0.0027444194390751075,-0.008072433323525141,-0.004157997519845025,0.014714946519857053,0.00023082104636173995,0.00045859839830608706,-0.018856735716759943,-0.01327342638686324,0.019728918833179288,-0.008136016187635042,-0.014703401518949888,-0.003709740643371817,0.016238149181999617,-0.0064219036446195865,0.024620569627109568,-0.0009420218185638429,-0.016605589720199432,-0.004392506223551695,-0.004170638304638485,-0.004505578411358346,0.0010353187864491353,0.0054557536236317095,-0.012572472062010287,0.011833234789184743,-0.007139721708947722,0.0027938579880772973,0.017417466356052458,-0.017632537698085038,-0.01121064894068402,-0.016114894428517434,-0.0027267370841725924,0.014532829189805252,0.0005729571993910998,-0.0018546054290383696
2015-02-09,0.006642537448872332,-0.024956135948702274,-0.021538679756007872,-0.002894941850320576,0.003300326916725993,-0.009939126696499656,-0.023868861203741987,-0.00035352773181263064,-0.008489938532821428,-0.004303872746301729,-0.013741932398060097,0.0014244882314222718,0.005334136400867884,-0.007801165889750772,-0.0201116295889453,-0.0044050713002440345,0.007481003771096395,-0.00400966957430271,0.0016695906523267467,-0.0065966765063897315,0.0034597626501307044,-0.006419639223698037,-0.011111132524604939,-0.013056211859103106,-0.0012091567012980642,-0.005307544764955097,-0.010660036484128832,-0.013511941020899032,0.013046138068430357,-0.007824651891364942,-0.004470376729825087,-0.0011791675384557054,-0.006754803735861015,-0.0009810082580132828,0.009771965756048662,-0.005993980503148255,-0.007651846361523829,-0.0030145825803049586,-0.006541305181008372,-0.002233675170168259,-0.0020224631401780657,0.0018677683652610355,-0.006663225658727345,-0.01121761048308112,-0.01031628497810233,-0.007329459307254815,-0.0001836808213723229,-0.004407452409727286,-0.01626018436564347,0.0006556484036031041
2015-02-10,0.019211710989716968,0.025414308608647795,0.008984988176528486,0.005944978491499997,0.0,0.00658461471310301,0.04694863306223196,0.010120031241960703,0.0042810944645157445,0.027156834492884974,0.016652227791667418,0.003657834370779378,0.0020632216204379272,0.004609154164287199,0.013970382508692536,0.01364275385265934,-0.0022637835609328194,0.011959941842981658,-0.007190750646286714,0.012842209803605842,-0.02091490015112607,0.021506208438061503,0.023383049970339798,0.005712443072973805,0.011068785127863467,0.02837721463544418,0.012785987130767618,0.014020327743780925,0.02006633613378095,0.008914685965492275,0.014875036325063817,0.005665306626616351,0.017330292044351436,0.027968952295572835,0.013594547325573858,0.0006154912556621817,0.021047987132949864,0.03265791701150689,0.00399759077939188,-0.003424265442663943,0.02657053677313037,-0.006991514889490569,0.009390579813584043,0.013209195319339395,0.023288610067459192,-0.0034277063306896727,0.019650989762225457,0.006640638532929399,0.016063289350144228,-0.006006732215417476
2015-02-11,0.02343859117819469,-0.0035150367520102588,0.00022288248994706272,0.0034359537199011303,0.009868411765204144,0.005737284350710414,0.008407605578798716,0.0019805129622434414,-0.0036539726927249383,-0.0020775423064355314,-0.008691073218728085,0.005871624266308828,-0.0016173584002476815,-0.0027392161804932202,0.0001701292310594127,-0.020370898415016936,-0.001815090665147845,0.002340278408352159,-0.02162510175452481,0.016742068486827133,-0.010563340598579996,-0.003252600147763962,-0.004451100191759649,0.00029870539765153303,-0.001539623088424702,-0.0007075690858766581,-0.0007139389836295917,0.0020214723161502413,-0.012331432933203601,-0.001869232519424946,0.005807027694029632,-0.005164039150421185,-0.015525844079276707,-0.006682505060597199,-0.014321353490399535,-0.016357235167851147,0.024595014869342124,0.0029282648493589303,0.002927812826577725,-0.019558947547962835,-0.004277060047102932,-0.00574990831427713,0.0035791005667897835,0.0031189420869750517,0.008075654581873204,0.007270659714858851,-0.0028819376230104776,-0.012277821195804117,-0.010883559611560178,-0.004505173610430568
